
>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
BLANDA, DAVON             46 F | BLANDA, ELDORA             6 M | BLANDA, ELSE              78 M
BLANDA, GLORIA            30 M | BLANDA, HARMONY           95 M | BLANDA, JAREN             13 F
BLANDA, KAMERON           21 M | BLANDA, KEITH              8 F | BLANDA, LOURDES           27 M
BLANDA, REANNA            26 M | BLANDA, STEPHON           90 F | BLICK, ABIGAIL            17 M
BLICK, ANDREW             35 F | BLICK, CAMILLE            25 M | BLICK, DEANGELO            5 M
BLICK, FRANZ              55 F | BLICK, IVAH                7 M | BLICK, JAEDEN             79 F
BLICK, JAMAL              15 M | BLICK, JANICK             71 F | BLICK, JERMAINE           30 F
BLICK, JUSTINA            14 F | BLICK, LADARIUS          101 M | BLICK, LUZ                 9 M
BLICK, MAKENNA            58 M | BLICK, MALCOLM             2 M | BLICK, MELVIN             62 F
BLICK, NATHEN              7 F | BLICK, NOEMIE             22 F | BLICK, OTHA               74 F
BLICK, SADYE               2 M | BLOCK, ALANA              26 M | BLOCK, AMANI              24 F
BLOCK, DANIKA             13 F | BLOCK, DEBORAH             5 M | BLOCK, EARLENE             9 F
BLOCK, GAETANO             7 F | BLOCK, JAZMIN             10 F | BLOCK, JERMEY             15 F
BLOCK, KACI               15 F | BLOCK, KAMRYN              3 M | BLOCK, KASEY              31 M
BLOCK, LEMUEL              9 F | BLOCK, LILIANA            43 M | BLOCK, LISA                2 F
BLOCK, MELBA               3 M | BLOCK, MINERVA             2 M | BLOCK, NOEMY               8 F
BLOCK, RAVEN              89 F | BLOCK, REID               20 M | BLOCK, REX                 8 F
BLOCK, STEPHANIE           1 F | BLOCK, WHITNEY             8 M | BODE, AARON               48 F
BODE, ALEJANDRIN          72 F | BODE, ARNOLD              10 F | BODE, AUSTEN              77 F
BODE, DEVYN               67 M | BODE, DORRIS               4 M | BODE, ELENA               42 F
BODE, EMIE                24 F | BODE, EVIE                 8 F | BODE, FAUSTO              15 F
BODE, FELIX               19 F | BODE, GERALDINE            1 F | BODE, KRIS                72 M
BODE, LEE                  1 M | BODE, LESLEY               3 M | BODE, LORA                86 F
BODE, MACIE               46 F | BODE, MARGARETT           25 M | BODE, MARIETTA            35 F
BODE, MILFORD             12 F | BODE, NICHOLE             18 M | BODE, ORLANDO              3 M
BODE, QUENTIN             75 F | BODE, RALEIGH              8 F | BODE, TERENCE             61 M
BODE, VICTORIA            15 F | BODE, VIOLA               43 F | BOEHM, AMARA               2 M
BOEHM, ANDRE              90 F | BOEHM, CATHY              30 M | BOEHM, CONSTANTIN          8 F
BOEHM, DORCAS             53 M | BOEHM, EDDIE              10 M | BOEHM, ELLA               13 F
BOEHM, EMMIE               4 F | BOEHM, EVERARDO            9 F | BOEHM, HARDY               4 M
BOEHM, HASKELL            27 M | BOEHM, JANESSA            52 M | BOEHM, KARINA             34 F
BOEHM, LANCE              34 F | BOEHM, LAUREN              7 M | BOEHM, LETITIA            25 F
BOEHM, LILIANA            38 M | BOEHM, LYDA                3 M | BOEHM, MATHILDE           22 M
BOEHM, MAXIMILLIA         11 F | BOEHM, PAIGE              15 F | BOEHM, QUEENIE            78 F
BOEHM, REILLY             67 M | BOEHM, RIGOBERTO          29 M | BOEHM, ZACHARIAH          80 M
BOGAN, BRANDON            53 F | BOGAN, BRANDY             46 M | BOGAN, CIELO              17 M
BOGAN, DONATO             42 M | BOGAN, ELISA              17 F | BOGAN, EMMY                5 F
BOGAN, ETHEL              11 F | BOGAN, EZRA               77 F | BOGAN, GIOVANNA           52 F
BOGAN, HANS               18 M | BOGAN, JENSEN              7 M | BOGAN, JOANNE             17 F
BOGAN, JOHATHAN           28 M | BOGAN, JOHN                2 M | BOGAN, KATRINE            21 M
BOGAN, LAURIE             17 M | BOGAN, LINA               81 M | BOGAN, REVA               49 M
BOGAN, SANTOS             56 M | BOGAN, SHERMAN             7 F | BOGAN, SID                19 F
BOGAN, SPENCER            54 M | BOGAN, WINNIFRED          53 M | BOGISICH, AARON           57 M
BOGISICH, ABBEY           85 F | BOGISICH, ABIGAYLE        39 M | BOGISICH, ANNABELLE       84 F
BOGISICH, CLEMENTIN       23 F | BOGISICH, EMMANUELL       61 M | BOGISICH, ENOCH           23 F
BOGISICH, EUNICE          70 F | BOGISICH, GREGORIA         5 F | BOGISICH, HENDERSON       11 F
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE  6  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
BOGISICH, JAMMIE           4 F | BOGISICH, JERAMIE         27 F | BOGISICH, KASEY           71 F
BOGISICH, LIANA           26 F | BOGISICH, MARCOS          67 F | BOGISICH, MEAGHAN         24 F
BOGISICH, MONSERRAT       42 M | BOGISICH, NELLA           54 M | BOGISICH, OCTAVIA         13 F
BOGISICH, SAMMY           28 M | BOGISICH, STANTON         69 M | BOGISICH, THELMA          88 M
BOGISICH, YESSENIA        23 F | BORER, ANAIS              17 M | BORER, BARNEY             21 F
BORER, BIRDIE             94 F | BORER, BROCK               2 F | BORER, CANDIDA           < 1 F
BORER, CINDY               1 F | BORER, COLLEEN             4 F | BORER, EMELIA             66 M
BORER, ETTIE              11 F | BORER, GEORGE             60 F | BORER, GINO               64 M
BORER, LUCIE              80 M | BORER, MAKENZIE           62 M | BORER, MARGIE             70 M
BORER, MAYRA              74 F | BORER, OTIS                3 F | BORER, ROZELLA            14 M
BORER, VINCENZA           90 F | BOSCO, AKEEM              47 M | BOSCO, ANNABELL           35 F
BOSCO, BRAEDEN            83 M | BOSCO, BRENDAN            10 M | BOSCO, CLOYD              21 M
BOSCO, DAPHNEE            21 M | BOSCO, DERON               6 F | BOSCO, DEVAN               4 M
BOSCO, ELVIS              28 M | BOSCO, GABE               75 F | BOSCO, GENEVIEVE          21 M
BOSCO, HELGA               2 M | BOSCO, JEDEDIAH            5 M | BOSCO, JOHATHAN           58 F
BOSCO, JULIUS             67 M | BOSCO, KORBIN             80 F | BOSCO, MELLIE             15 M
BOSCO, MORIAH             15 F | BOSCO, NICOLE             35 F | BOSCO, OLEN               34 F
BOSCO, PIERRE             21 F | BOSCO, PRISCILLA           8 M | BOSCO, PRUDENCE            9 M
BOSCO, THERON             15 F | BOSCO, TREVOR             50 F | BOSCO, TRISTIAN           31 M
BOSCO, VICKIE             13 F | BOTSFORD, ARDELLA         64 F | BOTSFORD, AUBREY          49 M
BOTSFORD, BELLE           10 F | BOTSFORD, COLUMBUS        38 M | BOTSFORD, ELNA            13 M
BOTSFORD, GORDON          10 F | BOTSFORD, JEFFERY         34 F | BOTSFORD, JUSTUS           4 F
BOTSFORD, KAYLEIGH        49 F | BOTSFORD, LINDA            2 F | BOTSFORD, MANUELA         39 F
BOTSFORD, MARLIN          21 F | BOTSFORD, MILLIE          38 F | BOTSFORD, MOLLY          < 1 M
BOTSFORD, RANDAL          34 F | BOTSFORD, REYMUNDO        13 F | BOYER, ADRIANNA           86 F
BOYER, AGLAE              41 M | BOYER, ANJALI             13 F | BOYER, CAMDEN              9 M
BOYER, COLLEEN            25 M | BOYER, CORINE              4 M | BOYER, DELPHIA            44 M
BOYER, GERHARD            37 F | BOYER, IVY                54 M | BOYER, JOHNATHAN           2 F
BOYER, JOHNSON            19 F | BOYER, KADEN              19 F | BOYER, LERA               18 M
BOYER, MARGARETT          37 M | BOYER, MARINA             20 M | BOYER, REUBEN             55 M
BOYER, ROSINA              5 M | BOYER, SHANNON            72 M | BOYER, TOD                19 M
BOYER, TRACE              78 M | BOYER, ZANE               88 F | BOYER, ZORA               23 F
BOYLE, ALESSANDRA         75 M | BOYLE, ALF                11 M | BOYLE, AMELY              46 F
BOYLE, ANTONIA            22 F | BOYLE, ARELY              12 F | BOYLE, BRAXTON            58 F
BOYLE, CARLEE              3 F | BOYLE, CLOTILDE           12 M | BOYLE, COBY               73 M
BOYLE, DAKOTA              2 M | BOYLE, DARRON              2 M | BOYLE, DONNA              61 F
BOYLE, EDYTHE             71 F | BOYLE, EUSEBIO            45 F | BOYLE, GEORGIANA          60 M
BOYLE, HALLIE              3 M | BOYLE, HILTON              6 F | BOYLE, HOPE               10 M
BOYLE, JAYLAN             11 F | BOYLE, JOSEPHINE          90 M | BOYLE, JUWAN              77 M
BOYLE, KASSANDRA          44 M | BOYLE, KODY                7 M | BOYLE, LAUREN             53 M
BOYLE, LENORE             33 M | BOYLE, MACIE               5 M | BOYLE, MAJOR               6 M
BOYLE, MICAH              15 M | BOYLE, MILFORD            70 F | BOYLE, MISSOURI            4 M
BRADTKE, ALEXANE          14 F | BRADTKE, ALFRED            3 F | BRADTKE, ARNOLDO           1 F
BRADTKE, BERNEICE         11 F | BRADTKE, CAMERON          24 F | BRADTKE, CEDRICK          67 M
BRADTKE, CHARLOTTE        11 M | BRADTKE, EARNESTINE        6 F | BRADTKE, ENRIQUE          19 F
BRADTKE, GIUSEPPE         42 F | BRADTKE, KADIN           < 1 M | BRADTKE, LETA              5 F
BRADTKE, MARIELLE         86 F | BRADTKE, MELYSSA          64 F | BRADTKE, NEVA             25 F
BRADTKE, NICKOLAS          3 F | BRADTKE, ODESSA           65 M | BRADTKE, OLIVER           20 M
BRADTKE, RAOUL             3 M | BRADTKE, ROY              39 M | BRADTKE, RUSSELL          22 F
BRADTKE, SUSAN            80 M | BRADTKE, TIERRA           43 M | BRADTKE, TREMAINE          5 F
BRADTKE, VICENTE          24 M | BRAKUS, BELL              28 F | BRAKUS, BERNICE           63 F
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE  7  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
BRAKUS, BOYD             < 1 F | BRAKUS, CARLETON          32 M | BRAKUS, CLAUD             56 M
BRAKUS, ELMIRA            29 M | BRAKUS, GEOVANNY          23 M | BRAKUS, HENRIETTE         38 F
BRAKUS, JAKOB             30 F | BRAKUS, JONAS            < 1 M | BRAKUS, JUDY              52 M
BRAKUS, KELLI             74 M | BRAKUS, KEYON             34 F | BRAKUS, KEYSHAWN          17 M
BRAKUS, LAMAR              4 M | BRAKUS, LAMBERT           90 M | BRAKUS, MABLE             61 F
BRAKUS, MACEY             22 M | BRAKUS, OREN              73 M | BRAKUS, SAMARA            44 M
BRAKUS, STANFORD          25 M | BRAKUS, SYLVIA             2 M | BRAKUS, TRESSA            94 F
BRAKUS, TREVER             1 F | BRAUN, ADRIENNE           23 M | BRAUN, ARACELY            53 F
BRAUN, AUGUSTUS           58 F | BRAUN, BRODY              26 M | BRAUN, BURDETTE           72 M
BRAUN, CAROLYN            44 M | BRAUN, DAYNA              31 M | BRAUN, ELVIE              21 M
BRAUN, ELWYN              48 F | BRAUN, EVANS              33 F | BRAUN, GARDNER            12 M
BRAUN, HOLDEN              8 M | BRAUN, KYLER              59 F | BRAUN, LEONOR             45 F
BRAUN, MARQUIS             2 F | BRAUN, MERCEDES           35 F | BRAUN, OCIE               53 F
BRAUN, PARKER            < 1 M | BRAUN, RODRIGO             4 M | BRAUN, RONALDO            15 F
BRAUN, SABRYNA            38 M | BRAUN, WELLINGTON         45 F | BRAUN, WOODROW            25 F
BREITENBERG, ABRAHA       47 F | BREITENBERG, AGLAE        66 F | BREITENBERG, ARELY        97 F
BREITENBERG, ARMAND       13 M | BREITENBERG, ARVID        11 F | BREITENBERG, BEN          10 M
BREITENBERG, BRENDA       17 M | BREITENBERG, CARMIN       22 M | BREITENBERG, DARRIN       14 F
BREITENBERG, DEMARC       71 M | BREITENBERG, ELLIE         9 M | BREITENBERG, EUSEBI       28 F
BREITENBERG, GLADYS        3 F | BREITENBERG, HAILIE       48 M | BREITENBERG, JARRED        7 M
BREITENBERG, KALE         19 F | BREITENBERG, LORA          1 F | BREITENBERG, MADALI       62 F
BREITENBERG, NICHOL       36 M | BREITENBERG, RENE         43 F | BREITENBERG, ROGELI        3 F
BREITENBERG, SHANON       60 F | BREKKE, ART                5 F | BREKKE, BAILEE            10 M
BREKKE, BRADFORD          23 M | BREKKE, CANDACE           97 F | BREKKE, CRAWFORD          29 M
BREKKE, DARRIN            33 M | BREKKE, DELFINA           26 M | BREKKE, DELLA             48 M
BREKKE, DOMENICA         < 1 M | BREKKE, DULCE             47 M | BREKKE, EDA               17 F
BREKKE, ELISA             51 M | BREKKE, EMIL               8 F | BREKKE, HERTA             17 M
BREKKE, JOEY              17 F | BREKKE, JOSEFA            67 F | BREKKE, JUSTYN            18 F
BREKKE, MAGDALEN           8 M | BREKKE, MANDY             60 F | BREKKE, MAUDIE            49 F
BREKKE, SKYE              60 F | BREKKE, SUSIE             69 F | BREKKE, VALENTINE        < 1 M
BROWN, ALETHA             89 M | BROWN, ALEXANDRE          32 M | BROWN, ARTURO              1 F
BROWN, BABY               11 M | BROWN, BRADEN             25 M | BROWN, CINDY              18 F
BROWN, COLEMAN             3 F | BROWN, DUDLEY             22 M | BROWN, ELDON              49 F
BROWN, GREGORIO           11 M | BROWN, HAILEE             58 F | BROWN, HERMANN            22 F
BROWN, JACQUELYN          11 M | BROWN, LAVONNE             9 M | BROWN, MOISES             17 M
BROWN, NORMA               6 M | BROWN, OLE                83 M | BROWN, ONA                29 F
BROWN, REINHOLD           59 F | BROWN, ROSARIO            17 F | BROWN, TARA               60 F
BROWN, THERON             57 F | BROWN, TREVER             77 F | BROWN, TRISTON            17 M
BROWN, WALKER             12 M | BROWN, WAYNE              67 F | BROWN, ZORA               80 M
BRUEN, ALI               < 1 F | BRUEN, CICERO              6 M | BRUEN, DEWAYNE            18 F
BRUEN, ELIZA              79 F | BRUEN, GIOVANNY           10 F | BRUEN, GREGORIA           27 M
BRUEN, JESSY              12 F | BRUEN, LOYCE              10 M | BRUEN, NAPOLEON            6 M
BRUEN, REBA                7 M | BRUEN, REED                6 F | BRUEN, VERNA              12 M
BRUEN, YAZMIN             43 F | BUCKRIDGE, AMAYA          20 M | BUCKRIDGE, AMELIE         57 F
BUCKRIDGE, ANISSA         14 F | BUCKRIDGE, BRIONNA        81 M | BUCKRIDGE, CAREY          14 M
BUCKRIDGE, CLOVIS         32 F | BUCKRIDGE, DOMINGO        89 M | BUCKRIDGE, DUSTIN         12 M
BUCKRIDGE, JOANNE          1 F | BUCKRIDGE, LOURDES        78 M | BUCKRIDGE, NATALIE        89 M
BUCKRIDGE, NICO           44 M | BUCKRIDGE, PERCY          10 F | BUCKRIDGE, ROD            14 M
BUCKRIDGE, VIRGIL         12 M | BUCKRIDGE, WYMAN          41 M | CARROLL, AMIYA            24 F
CARROLL, ANTWAN           79 M | CARROLL, BREANA           22 F | CARROLL, BROOKLYN         49 M
CARROLL, BURNICE         < 1 M | CARROLL, DANIELLE         77 M | CARROLL, DASHAWN          25 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE  8  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
CARROLL, DEANGELO         44 M | CARROLL, DESMOND           2 M | CARROLL, LEONOR            1 M
CARROLL, MARGUERITE        9 F | CARROLL, NICOLE           23 M | CARROLL, REED             56 M
CARROLL, RICHMOND         32 F | CARROLL, RUTHE            53 M | CARROLL, SHAYNE           35 M
CARROLL, TRENT             4 F | CARROLL, YASMINE          25 M | CARTER, ADELIA            50 M
CARTER, ALEXIE            45 M | CARTER, AYLA               9 M | CARTER, BARTHOLOME        12 F
CARTER, BERT               9 F | CARTER, BUCK              11 M | CARTER, CHEYENNE           4 F
CARTER, CITLALLI          65 F | CARTER, CONOR              6 F | CARTER, CRISTOBAL         19 M
CARTER, DALTON            85 M | CARTER, DARRELL           97 M | CARTER, DEDRICK           38 F
CARTER, EARLENE           25 F | CARTER, EDWIN             30 M | CARTER, EFFIE             42 M
CARTER, GRIFFIN           40 F | CARTER, HARMON            72 F | CARTER, JEROD              5 F
CARTER, JESUS             18 M | CARTER, RENE              35 F | CARTER, SANDRINE          20 F
CARTER, TYLER             31 F | CARTER, TYRELL             7 M | CARTER, WILLA             83 F
CARTER, YESENIA           23 M | CARTWRIGHT, AGUSTIN       13 M | CARTWRIGHT, ALISA         73 M
CARTWRIGHT, COLE          18 F | CARTWRIGHT, DELPHIN       77 F | CARTWRIGHT, ELFRIED       11 F
CARTWRIGHT, FERNAND       85 F | CARTWRIGHT, FREDDIE       60 F | CARTWRIGHT, GERALD        26 M
CARTWRIGHT, ISABEL       < 1 F | CARTWRIGHT, JODIE         14 M | CARTWRIGHT, JON           38 M
CARTWRIGHT, KARLEY        93 M | CARTWRIGHT, LUCIO         38 M | CARTWRIGHT, LUCY           8 M
CARTWRIGHT, MAEVE         97 F | CARTWRIGHT, NAOMI         47 F | CARTWRIGHT, NED            8 M
CARTWRIGHT, OTHO          54 M | CARTWRIGHT, RASHAD        25 F | CARTWRIGHT, SAMMY         68 F
CARTWRIGHT, TALON         87 F | CARTWRIGHT, TIFFANY        2 M | CARTWRIGHT, WILHELM       23 M
CASPER, ALISON            16 M | CASPER, ANDREW            11 F | CASPER, ANGELO            23 F
CASPER, ATHENA            34 M | CASPER, AUSTEN            17 M | CASPER, AVIS              67 M
CASPER, BERNHARD           4 F | CASPER, DENIS              3 M | CASPER, DEVIN             89 F
CASPER, ELDRIDGE          17 M | CASPER, ELIAN             28 M | CASPER, ELROY             67 F
CASPER, GREYSON            1 M | CASPER, GUSTAVE           43 F | CASPER, KALEB              9 M
CASPER, KYLIE             88 M | CASPER, LEONORA           22 F | CASPER, LUCIE             24 M
CASPER, MARISOL           75 M | CASPER, MIKE              47 M | CASPER, ORIE              24 M
CASPER, PAT                1 F | CASPER, REBEKAH            5 M | CASPER, TILLMAN           12 F
CASSIN, ANDREANE           4 F | CASSIN, BRADEN            59 F | CASSIN, CHELSEY           13 M
CASSIN, CLEORA            67 M | CASSIN, EVELYN            32 M | CASSIN, GAIL              10 M
CASSIN, GUSSIE            26 F | CASSIN, ISADORE           12 F | CASSIN, IVORY             25 F
CASSIN, JAIDEN            99 F | CASSIN, KATHLYN           34 M | CASSIN, LENNA             18 M
CASSIN, MARCELINO          3 M | CASSIN, MARYAM             4 M | CASSIN, NICKLAUS           9 F
CASSIN, OWEN              19 M | CASSIN, RAE               18 M | CASSIN, WAVA              29 F
CASSIN, WILBERT           74 M | CASSIN, YADIRA             2 M | CHAMPLIN, ADALINE         10 F
CHAMPLIN, BERRY           38 F | CHAMPLIN, BLANCA          14 M | CHAMPLIN, BRIDGETTE       33 F
CHAMPLIN, CHRISTINE       40 F | CHAMPLIN, ELBERT          16 M | CHAMPLIN, EVE             84 M
CHAMPLIN, HOBART          46 F | CHAMPLIN, KADEN           20 F | CHAMPLIN, MARLENE         15 M
CHAMPLIN, MERTIE          17 M | CHAMPLIN, OCTAVIA         78 F | CHAMPLIN, PRINCE          22 F
CHAMPLIN, ROBB            18 F | CHAMPLIN, SALLIE          38 F | CHAMPLIN, SHIRLEY         51 F
